level_1_description,Название технического места,eo_code,eo_description,mvz,level_2_description,operation_start_date,operation_finish_date,avearage_day_operation_hours
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065617,Самосвал карьерный 785C №511,1113011620.0,Рудоуправление,28.02.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065618,Самосвал карьерный 785C №512,1113011620.0,Рудоуправление,31.03.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000055936,Гидротрансформатор,1113011620.0,Рудоуправление,31.03.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065619,Самосвал карьерный 785C №514,1113011620.0,Рудоуправление,31.03.2011,,22.5
Олимпиадинский ГОК,Станки буровые СБШ-250,100000039658,ЭД асинх,1111021320.0,Рудоуправление,13.09.2021,,22.5
Олимпиадинский ГОК,Станки буровые СБШ-250,100000061884,Станок буровой СБШ-250 МНА-32 №24,1111021320.0,Рудоуправление,09.04.2011,,22.5
Олимпиадинский ГОК,Станки буровые СБШ-250,100000075005,ЭД пост тока вращатель ДПВ52,1111021320.0,Рудоуправление,09.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000055927,Гидротрансформатор,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065620,Самосвал карьерный 785C №515,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038583,Дифференциал,1113011620.0,Рудоуправление,30.08.2021,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065968,Самосвал карьерный 785C №416,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065969,Самосвал карьерный 785C №417,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000055984,Гидротрансформатор №5RT01807,1113011620.0,Рудоуправление,29.06.2009,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065970,Самосвал карьерный 785C №418,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065971,Самосвал карьерный 785C №419,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038587,Дифференциал,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000055962,Гидротрансформатор №5RT02139,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065972,Самосвал карьерный 785C №420,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000055950,Гидротрансформатор,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065973,Самосвал карьерный 785C №421,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065974,Самосвал карьерный 785C №422,1113011620.0,Рудоуправление,30.04.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000055913,Гидротрансформатор,1113011620.0,Рудоуправление,16.06.2009,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065975,Самосвал карьерный 785C №425,1113011620.0,Рудоуправление,26.05.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065622,Самосвал карьерный 785C №516,1113011620.0,Рудоуправление,20.05.2011,,22.5
Олимпиадинский ГОК,Экскаваторы PC3000-6,100000063332,Экскаватор гидравл. PC3000-6 №504,1112011120.0,Рудоуправление,25.06.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000065976,Самосвал карьерный 785C №426,1113011620.0,Рудоуправление,31.07.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000055970,Гидротрансформатор,1113011620.0,Рудоуправление,26.05.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000062381,Самосвал карьерный 785C №427,1113011620.0,Рудоуправление,31.07.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038596,Дифференциал,1113011620.0,Рудоуправление,31.07.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000055977,Гидротрансформатор,1113011620.0,Рудоуправление,31.07.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000062382,Самосвал карьерный 785C №428,1113011620.0,Рудоуправление,31.07.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038597,Дифференциал,1113011620.0,Рудоуправление,31.07.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038792,Коробка передач №2BE06144,1113011620.0,Рудоуправление,31.07.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000062383,Самосвал карьерный 785C №429,1113011620.0,Рудоуправление,31.07.2011,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000062384,Самосвал карьерный 785C №430,1113011620.0,Рудоуправление,22.08.2011,,22.5
Олимпиадинский ГОК,Удаленное оборудование,100000058916,Бульдозер Т-11.01Я1БР-1 №13,1114011323.0,Удаленное оборудование,14.11.2011,,22.5
Олимпиадинский ГОК,Оборудование дорожно-строительное,100000065907,Автогрейдер ГС-25.11 №21,1114021123.0,Рудоуправление,19.10.2011,,22.5
Олимпиадинский ГОК,Экскаваторы,100000030461,Экскаватор гидравл. ЕК 450FS №04,1114011423.0,Рудоуправление,05.11.2011,,22.5
Олимпиадинский ГОК,Экскаваторы ЭКГ-10,100000043579,ЭД асинх,1112011420.0,Рудоуправление,30.11.2011,,22.5
Олимпиадинский ГОК,Экскаваторы ЭКГ-10,100000062733,Экскаватор электрический ЭКГ-10 №27,1112011420.0,Рудоуправление,30.11.2011,,22.5
Олимпиадинский ГОК,Станки буровые DML LP,100000061885,Станок буровой DML LP №71,1111021120.0,Рудоуправление,08.05.2014,,22.5
Олимпиадинский ГОК,Оборудование грузоподъемное,100000058922,Погрузчик фронтальный WA800-3 №30,1114011523.0,Рудоуправление,31.12.2017,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038614,Дифференциал,1113011620.0,Рудоуправление,30.08.2021,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000062385,Самосвал карьерный 785C №445,1113011620.0,Рудоуправление,19.06.2014,,22.5
Олимпиадинский ГОК,Самосвалы CAT 785C,100000038610,Дифференциал,1113011620.0,Рудоуправление,19.06.2014,,22.5
